,Company Name,Query,URL,Name of Web Page,Web Page Snippet
830,Cisco,disabled employee news blogs Cisco,https://news-blogs.cisco.com/emear/2021/03/29/out-of-sight-but-not-out-of-mind-employees-believe-strong-company-cultures-will-underpin-a-successful-hybrid-world-of-work/,Out of sight but not out of mind ... - news-blogs.cisco.com,"UK employees spend on average half of their waking hours working, amplifying the importance of not only optimizing office and virtual workspaces, but building strong, inclusive organisational cultures too. While many remote workers feel empowered and trusted by their managers and teams to do the job at hand, there are still a significant ..."
831,Cisco,disabled employee news blogs Cisco,https://www.forbes.com/sites/carminegallo/2018/12/13/how-ciscos-former-ceo-turned-a-secret-disability-into-his-greatest-strength/,How Cisco's Former CEO Turned A Secret 'Disability' Into ...,"In a candid and revealing conversation, former Cisco CEO John Chambers talks about the power of personal stories to build trust as a leader."
832,Cisco,disabled employee news blogs Cisco,https://news-blogs.cisco.com/tag/employee-experience,employee experience - Cisco Blogs,Transforming the Employee Experience: Knocking Down the Barriers to Success . People are our single greatest asset at Cisco. Creating a world-class employee experience is crucial because it helps us attract and retain exceptional people and give them what they need...
833,Cisco,disabled employee news blogs Cisco,https://blogs.cisco.com/tag/math,math - Cisco Blogs,"This article was originally published on Cisco’s internal employee news site, Cisco Employee Connection. The Internet of Everything is beginning to transform every aspect of our lives. Can we still change this world for the better by connecting people, data, process and things?"
834,Cisco,disabled employee news blogs Cisco,https://gblogs.cisco.com/uki/how-ciscos-flexible-working-culture-is-driving-inclusion-and-employee-engagement/,How Cisco’s flexible working culture is ... - Cisco Blogs,"As I approach my 20 th anniversary of working at Cisco, I have been reflecting on how the culture here contributes to work being something that I do (and enjoy!), rather than a place that I go to 5 days-a-week.. As a young company, Cisco created a culture of empowerment for its employees, which today encourages us to do the right thing for the business – but also for ourselves."
835,Cisco,disabled employee news blogs Cisco,https://www.cisco.com/c/en/us/about/accessibility.html,Accessibility at Cisco - Cisco,"Cisco is the first company to offer the first enterprise-grade desk phone that includes built-in text-to-speech functionality. Developed with collaborative input from the American Council of the Blind (ACB), the software update for the Cisco’s IP Phone 8800 Series is a huge step toward making the digital workplace more accessible for the blind and visually impaired."
836,Cisco,disabled employee news blogs Cisco,https://blogs.cisco.com/csr/cisco-networking-academy-empowers-the-disabled-in-sri-lanka,Cisco Networking Academy Empowers the Disabled in Sri ...,"This post was written by guest blogger Emma Reid, marketing manager for Cisco’s Social Innovation Group, Asia-Pacific region. In 2001, the Employers’ Federation of Ceylon (EFC) launched the Network on Disability, a program designed to connect Sri Lanka’s disabled community to meaningful jobs."
837,Cisco,disabled employee news blogs Cisco,https://blogs.cisco.com/news,Executive Platform - Cisco Blogs,"Cisco completed its acquisition of Acacia Communications, Inc., a company that designs and manufactures high-speed optical interconnect products and technologies. Acacia’s technology is very complementary to Cisco’s optical systems and optics strategy and reinforces its investment in the Internet for the Future with world-class coherent ..."
838,Cisco,disabled employee news blogs Cisco,https://gblogs.cisco.com/be/hackforgoodhackathon/,Cisco’s first HackforGood hackathon has ... - Cisco Blogs,"HackforGood has been a huge success with 100 participants from 8 NGOs and 8 ‘digital’ companies. Project PIMS of CRETH and Cisco partners Proximus and Telindus Luxembourg won the social hackathon. They want to create a uniform control platform for communications and home automation, allowing disabled persons to be more independent in their daily life."
839,Cisco,disabled employee news blogs Cisco,https://www.cisco.com/c/en/us/about/inclusion-diversity.html,"Diversity, Inclusion, and Collaboration at Cisco - Cisco","Cisco delivers a diverse, inclusive, and collaborative workplace that captures and optimizes the collective talents of our global teams."
840,Cisco,disabled employee news blogs Cisco,https://meraki.cisco.com/blog/,Cisco Meraki Blog - IT that simply works.,Meraki Stars Take the Stage at Cisco Live. Get your future fix and learn from industry experts. March 11th Optimizing Healthcare Operations in 2021. Three considerations for healthcare IT teams to do more with less. March 10th Prepare for a Grand Reopening! Tech that retailers will need to welcome customers back in-store. March 4th A Prequel to ...
841,Cisco,disabled employee news blogs Cisco,https://www.cisco.com/c/en/us/about/careers/we-are-cisco/benefits-and-perks.html,Benefits and Perks | Cisco Careers - Cisco,Employees get five paid days each year to volunteer for causes that matter most to you. Follow We Are Cisco Join the #WeAreCisco conversation in social media as we highlight employee photos and stories about working at Cisco.
842,Cisco,disabled employee news blogs Cisco,http://www.workplacementalhealth.org/Case-Studies/Cisco-Systems-Inc,"Workplace Mental Health - Cisco Systems, Inc.","In 2005, Cisco hired Pamela Hymel, M.D., as its first medical director. She pulled together a five-person internal health management team, including Jing. Hymel charged the team with the task of developing an integrated approach to keep healthy people healthy, mitigate the risk of those with health problems, and overhaul disability management."
843,Cisco,disabled employee news blogs Cisco,https://www.cisco.com/c/m/en_us/about/careers/accessibility.html,Accessibility for Applicants with Disabilities - Cisco Systems,"Cisco is an equal employment opportunity employer. Consistent with applicable law, Cisco provides access and opportunities to those with disabilities. This commitment includes providing reasonable accommodation to individuals with disabilities and disabled veterans who seek to access the company's on-line application system."
844,Cisco,disabled employee news blogs Cisco,https://www.cisco.com/c/en/us/training-events/events-webinars/influencer-hub/blog-awards.html,"IT Blog Awards, hosted by Cisco - Cisco","The IT Blog Awards, hosted by Cisco, recognizes excellence in the blogging, vlogging and podcasting communities for work done throughout the year. There are six categories. Winners will be chosen by popular vote and a judging panel. Submit your blog now."
845,Cisco,disabled employee news blogs Cisco,https://www.shrm.org/resourcesandtools/hr-topics/benefits/pages/parental-leave-twists.aspx,Companies Add New Twists to Parental Leave,"Cisco Systems, a global tech company of over 70,000 employees, recently announced several updates to its leave programs, such as the following: Removal of gender stereotypes."
846,Cisco,disabled employee news blogs Cisco,https://www.forbes.com/sites/rasmushougaard/2021/02/15/the-superpowers-of-cisco-how-the-worlds-best-workplace-takes-care-of-its-employees/,The Superpowers Of Cisco: How The World’s Best Workplace ...,"Last Fall, Cisco released its Social Justice Beliefs and Actions framework which includes 13 bold commitments, including a 25% increase in the representation of African-American/Black employees at ..."
847,Cisco,disabled employee news blogs Cisco,https://community.cisco.com/t5/switching/unable-to-log-messages-to-syslog-server/td-p/1601321,Solved: unable to log messages to syslog server - Cisco ...,"Solved: Hi all, Happy new Year. I have kiwi syslog server setup on pc. from switch i config this logging trap debugging logging 192.168.20.16 PC IP is 192.168.20.16. but on pc i am unable to see the syslog messages? thanks mahesh"
848,Cisco,disabled employee news blogs Cisco,https://blogs.kent.ac.uk/visible/files/2018/10/Disabled_employee_networks_a_practical_guide_2009_by_Kate_Nash.pdf,Disabled Employee Networks a practical guide - Blogs at Kent,A practical guide to Disabled Employee Networks 11 A systematic approach. A systematic approach. At the heart of a successful network is a systematic approach to getting things done. All networks are organic and evolve as more people get involved and the organisation becomes more disability
849,Cisco,disabled employee news blogs Cisco,https://www.cisco.edu/about/offices/human-resources/new-employees,New Employees | Cisco College,"New Employee Orientation. New employees are expected to attend the orientation where various topics will be discussed, e.g., vision, mission, goals, values, benefits, and operational guidelines, etc. Each employee will receive an New Hire Packet to bring to orientation and assist them with the acclimation process. New Hire Packets"
